run_accession	experiment_title	study_accession	aligned	sample_accession	altitude	assembly_quality	assembly_software	bam_aspera	bam_bytes	bam_ftp	bam_galaxy	bam_md5	base_count	binning_software	bio_material	bisulfite_protocol	broad_scale_environmental_context	broker_name	cage_protocol	cell_line	cell_type	center_name	checklist	chip_ab_provider	chip_protocol	chip_target	collected_by	collection_date	collection_date_end	collection_date_start	completeness_score	contamination_score	control_experiment	country	cultivar	culture_collection	depth	description	dev_stage	dnase_protocol	ecotype	elevation	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	experiment_accession	experiment_alias	experiment_target	experimental_factor	experimental_protocol	extraction_protocol	faang_library_selection	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	file_location	first_created	first_public	germline	hi_c_protocol	host	host_body_site	host_genotype	host_gravidity	host_growth_conditions	host_phenotype	host_scientific_name	host_sex	host_status	host_tax_id	identified_by	instrument_model	instrument_platform	investigation_type	isolate	isolation_source	last_updated	lat	library_construction_protocol	library_gen_protocol	library_layout	library_max_fragment_size	library_min_fragment_size	library_name	library_pcr_isolation_protocol	library_prep_date	library_prep_date_format	library_prep_latitude	library_prep_location	library_prep_longitude	library_selection	library_source	library_strategy	local_environmental_context	location	location_end	location_start	lon	marine_region	mating_type	ncbi_reporting_standard	nominal_length	nominal_sdev	pcr_isolation_protocol	ph	project_name	protocol_label	read_count	read_strand	restriction_enzyme	restriction_enzyme_target_sequence	restriction_site	rna_integrity_num	rna_prep_3_protocol	rna_prep_5_protocol	rna_purity_230_ratio	rna_purity_280_ratio	rt_prep_protocol	run_alias	run_date	salinity	sample_alias	sample_capture_status	sample_collection	sample_description	sample_material	sample_prep_interval	sample_prep_interval_units	sample_storage	sample_storage_processing	sample_title	replicate	DepMap_ID	CCLE_Name	cell_line_name	condition	PERT_TYPE	PERT_ENSEMBL	PERT_GENE	control_samples	pert_time	pert_time_units	pert_concentration	pert_concentration_units	sampling_campaign	sampling_platform	sampling_site	tax_id	scientific_name	secondary_project	secondary_sample_accession	secondary_study_accession	sequencing_date	sequencing_date_format	sequencing_location	sequencing_longitude	sequencing_method	sequencing_primer_catalog	sequencing_primer_lot	sequencing_primer_provider	serotype	serovar	sex	specimen_voucher	sra_aspera	sra_bytes	sra_ftp	sra_galaxy	sra_md5	status	strain	study_alias	study_title	sub_species	sub_strain	submission_accession	submission_tool	submitted_aspera	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_host_sex	submitted_md5	submitted_read_type	tag	target_gene	taxonomic_classification	taxonomic_identity_marker	temperature	tissue_lib	tissue_type	transposase_protocol	variety
SRR5579417	NextSeq 500 sequencing: GSM2633658: T47D_Palbociclib_3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149892									393844050							T47D		GEO																NextSeq 500 sequencing: GSM2633658: T47D_Palbociclib_3_24 Homo sapiens RNA-Seq										SRX2837569	GSM2633658						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/007/SRR5579417/SRR5579417.fastq.gz	233187845	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579417/SRR5579417.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579417/SRR5579417.fastq.gz	8c6751d37ce849ea2220df7b13bc656d		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		5251254											GSM2633658_r1			GSM2633658			T47D_Palbociclib_3_24						T47D_Palbociclib_3_24		ACH-000147	T47D_BREAST	T47D_BREAST	PALBOCICLIB	DRUG			SRR5579407,SRR5579408	24	hours	3	micromolar				9606	Homo sapiens		SRS2211733	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/007/SRR5579417	156581246	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579417	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579417	18b2140cd293885f29bf102abf4544e9	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579418	NextSeq 500 sequencing: GSM2633658: T47D_Palbociclib_3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149892									405271575							T47D		GEO																NextSeq 500 sequencing: GSM2633658: T47D_Palbociclib_3_24 Homo sapiens RNA-Seq										SRX2837569	GSM2633658						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/008/SRR5579418/SRR5579418.fastq.gz	229402987	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579418/SRR5579418.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579418/SRR5579418.fastq.gz	8b6482c99280684b62040bd9c7961043		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		5403621											GSM2633658_r2			GSM2633658			T47D_Palbociclib_3_24						T47D_Palbociclib_3_24		ACH-000147	T47D_BREAST	T47D_BREAST	PALBOCICLIB	DRUG			SRR5579407,SRR5579408	24	hours	3	micromolar				9606	Homo sapiens		SRS2211733	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/008/SRR5579418	152981025	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/008/SRR5579418	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/008/SRR5579418	646b229d12baa0cf1c2a8eb86699a89f	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579511	NextSeq 500 sequencing: GSM2633705: T47D_Palbociclib_0.3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149844									204784050							T47D		GEO																NextSeq 500 sequencing: GSM2633705: T47D_Palbociclib_0.3_6 Homo sapiens RNA-Seq										SRX2837616	GSM2633705						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/001/SRR5579511/SRR5579511.fastq.gz	122467852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579511/SRR5579511.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579511/SRR5579511.fastq.gz	c175a256cf1e8ecc0f863778f7d05545		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		2730454											GSM2633705_r1			GSM2633705			T47D_Palbociclib_0.3_6						T47D_Palbociclib_0.3_6		ACH-000147	T47D_BREAST	T47D_BREAST	PALBOCICLIB	DRUG			SRR5579503,SRR5579504	6	hours	0.3	micromolar				9606	Homo sapiens		SRS2211780	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/001/SRR5579511	82258507	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/001/SRR5579511	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/001/SRR5579511	981e64544422e046767c19d687eb308f	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579512	NextSeq 500 sequencing: GSM2633705: T47D_Palbociclib_0.3_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149844									213588600							T47D		GEO																NextSeq 500 sequencing: GSM2633705: T47D_Palbociclib_0.3_6 Homo sapiens RNA-Seq										SRX2837616	GSM2633705						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/002/SRR5579512/SRR5579512.fastq.gz	122313352	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579512/SRR5579512.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579512/SRR5579512.fastq.gz	f134c1a48ac9eb4231ea4594acb82f73		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		2847848											GSM2633705_r2			GSM2633705			T47D_Palbociclib_0.3_6						T47D_Palbociclib_0.3_6		ACH-000147	T47D_BREAST	T47D_BREAST	PALBOCICLIB	DRUG			SRR5579503,SRR5579504	6	hours	0.3	micromolar				9606	Homo sapiens		SRS2211780	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/002/SRR5579512	81610074	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/002/SRR5579512	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/002/SRR5579512	e466224f20e0031985492e0b8a05c777	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579415	NextSeq 500 sequencing: GSM2633657: T47D_Palbociclib_0.3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149893									250373925							T47D		GEO																NextSeq 500 sequencing: GSM2633657: T47D_Palbociclib_0.3_24 Homo sapiens RNA-Seq										SRX2837568	GSM2633657						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/005/SRR5579415/SRR5579415.fastq.gz	149290810	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579415/SRR5579415.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579415/SRR5579415.fastq.gz	85d636f1e61dd4c88072cf5ccd4b9178		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		3338319											GSM2633657_r1			GSM2633657			T47D_Palbociclib_0.3_24						T47D_Palbociclib_0.3_24		ACH-000147	T47D_BREAST	T47D_BREAST	PALBOCICLIB	DRUG			SRR5579407,SRR5579408	24	hours	0.3	micromolar				9606	Homo sapiens		SRS2211734	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/005/SRR5579415	100405113	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/005/SRR5579415	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/005/SRR5579415	7dd761439521a3c37ec2b9fd0a2528f0	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579416	NextSeq 500 sequencing: GSM2633657: T47D_Palbociclib_0.3_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149893									261012525							T47D		GEO																NextSeq 500 sequencing: GSM2633657: T47D_Palbociclib_0.3_24 Homo sapiens RNA-Seq										SRX2837568	GSM2633657						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/006/SRR5579416/SRR5579416.fastq.gz	148950693	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579416/SRR5579416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579416/SRR5579416.fastq.gz	73f516e2274b6104e9a825fbfae1b5a5		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		3480167											GSM2633657_r2			GSM2633657			T47D_Palbociclib_0.3_24						T47D_Palbociclib_0.3_24		ACH-000147	T47D_BREAST	T47D_BREAST	PALBOCICLIB	DRUG			SRR5579407,SRR5579408	24	hours	0.3	micromolar				9606	Homo sapiens		SRS2211734	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/006/SRR5579416	99515522	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/006/SRR5579416	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/006/SRR5579416	026432c79153975e1b490aa5afa523c6	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579503	NextSeq 500 sequencing: GSM2633701: T47D_Control_0_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149848									436801650							T47D		GEO																NextSeq 500 sequencing: GSM2633701: T47D_Control_0_6 Homo sapiens RNA-Seq										SRX2837612	GSM2633701						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/003/SRR5579503/SRR5579503.fastq.gz	260725579	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579503/SRR5579503.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579503/SRR5579503.fastq.gz	6c8d66c4d374a980b12f0daf86f445d3		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		5824022											GSM2633701_r1			GSM2633701			T47D_Control_0_6						T47D_Control_0_6		ACH-000147	T47D_BREAST	T47D_BREAST	CONTROL	CONTROL			SRR5579503,SRR5579504	6	hours	0	micromolar				9606	Homo sapiens		SRS2211777	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/003/SRR5579503	174956894	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/003/SRR5579503	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/003/SRR5579503	6d9084fa109b1591a3f45f99eab04651	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579504	NextSeq 500 sequencing: GSM2633701: T47D_Control_0_6 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149848									451306725							T47D		GEO																NextSeq 500 sequencing: GSM2633701: T47D_Control_0_6 Homo sapiens RNA-Seq										SRX2837612	GSM2633701						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/004/SRR5579504/SRR5579504.fastq.gz	257860069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579504/SRR5579504.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579504/SRR5579504.fastq.gz	5fc187af54cf18f3f89fd75d529f42ad		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		6017423											GSM2633701_r2			GSM2633701			T47D_Control_0_6						T47D_Control_0_6		ACH-000147	T47D_BREAST	T47D_BREAST	CONTROL	CONTROL			SRR5579503,SRR5579504	6	hours	0	micromolar				9606	Homo sapiens		SRS2211777	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/004/SRR5579504	171884707	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/004/SRR5579504	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/004/SRR5579504	b1d0397ba5a06e397d73087bb2e27ca5	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579407	NextSeq 500 sequencing: GSM2633653: T47D_Control_0_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149897									458869275							T47D		GEO																NextSeq 500 sequencing: GSM2633653: T47D_Control_0_24 Homo sapiens RNA-Seq										SRX2837564	GSM2633653						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/007/SRR5579407/SRR5579407.fastq.gz	273277058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579407/SRR5579407.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579407/SRR5579407.fastq.gz	f1ffa90a09e06752a6dec7dc0b9174fa		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		6118257											GSM2633653_r1			GSM2633653			T47D_Control_0_24						T47D_Control_0_24		ACH-000147	T47D_BREAST	T47D_BREAST	CONTROL	CONTROL			SRR5579407,SRR5579408	24	hours	0	micromolar				9606	Homo sapiens		SRS2211729	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/007/SRR5579407	183405602	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579407	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579407	a96587c47e5b2b294965e08bf7d479cf	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579408	NextSeq 500 sequencing: GSM2633653: T47D_Control_0_24 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149897									474574425							T47D		GEO																NextSeq 500 sequencing: GSM2633653: T47D_Control_0_24 Homo sapiens RNA-Seq										SRX2837564	GSM2633653						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/008/SRR5579408/SRR5579408.fastq.gz	270417380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579408/SRR5579408.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579408/SRR5579408.fastq.gz	94012c35ccc565d501758618b03bfb8b		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		6327659											GSM2633653_r2			GSM2633653			T47D_Control_0_24						T47D_Control_0_24		ACH-000147	T47D_BREAST	T47D_BREAST	CONTROL	CONTROL			SRR5579407,SRR5579408	24	hours	0	micromolar				9606	Homo sapiens		SRS2211729	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/008/SRR5579408	180230772	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/008/SRR5579408	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/008/SRR5579408	92207b7eb43f4b882f72ef5c94734d78	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579509	NextSeq 500 sequencing: GSM2633704: T47D_Abemaciclib_3_6_rep2 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149845									446352900							T47D		GEO																NextSeq 500 sequencing: GSM2633704: T47D_Abemaciclib_3_6_rep2 Homo sapiens RNA-Seq										SRX2837615	GSM2633704						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/009/SRR5579509/SRR5579509.fastq.gz	268121451	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579509/SRR5579509.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579509/SRR5579509.fastq.gz	165b999b7d3201e23347617e1ecb29e8		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		5951372											GSM2633704_r1			GSM2633704			T47D_Abemaciclib_3_6_rep2						T47D_Abemaciclib_3_6_rep2		ACH-000147	T47D_BREAST	T47D_BREAST	ABEMACICLIB	DRUG			SRR5579503,SRR5579504	6	hours	3	micromolar				9606	Homo sapiens		SRS2211781	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/009/SRR5579509	180094804	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/009/SRR5579509	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/009/SRR5579509	ac1e6bd2d0cc1a983bcdafc514514e82	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579510	NextSeq 500 sequencing: GSM2633704: T47D_Abemaciclib_3_6_rep2 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149845									465150450							T47D		GEO																NextSeq 500 sequencing: GSM2633704: T47D_Abemaciclib_3_6_rep2 Homo sapiens RNA-Seq										SRX2837615	GSM2633704						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/000/SRR5579510/SRR5579510.fastq.gz	267523735	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579510/SRR5579510.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579510/SRR5579510.fastq.gz	5d094268cdc1be37a490df7e1cbaa75e		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		6202006											GSM2633704_r2			GSM2633704			T47D_Abemaciclib_3_6_rep2						T47D_Abemaciclib_3_6_rep2		ACH-000147	T47D_BREAST	T47D_BREAST	ABEMACICLIB	DRUG			SRR5579503,SRR5579504	6	hours	3	micromolar				9606	Homo sapiens		SRS2211781	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/000/SRR5579510	178513155	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/000/SRR5579510	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/000/SRR5579510	eb99e4e6a0c276289bfaa508e9adc2d4	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
SRR5579507	NextSeq 500 sequencing: GSM2633703: T47D_Abemaciclib_3_6_rep1 Homo sapiens RNA-Seq	PRJNA387311		SAMN07149846									360611100							T47D		GEO																NextSeq 500 sequencing: GSM2633703: T47D_Abemaciclib_3_6_rep1 Homo sapiens RNA-Seq										SRX2837614	GSM2633703						fasp.sra.ebi.ac.uk:/vol1/fastq/SRR557/007/SRR5579507/SRR5579507.fastq.gz	215576126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579507/SRR5579507.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579507/SRR5579507.fastq.gz	fa2bd3789d4ec321974d443583047270		2019-06-30	2019-06-30														NextSeq 500	ILLUMINA				2019-06-30		RNA was extracted using Applied Biosystems MagMax 96 total RNA isolation kit (AM1830) with DNase digestion according to the manufacturer’s protocol. Libraries were prepared using Illumina TruSeq Stranded mRNA sample preparation kit (RS-122-2103) from 500 ng of purified total RNA according to the manufacturer’s protocol in a reduced reaction volume.		SINGLE										cDNA	TRANSCRIPTOMIC	RNA-Seq								Generic					Homo sapiens		4808148											GSM2633703_r1			GSM2633703			T47D_Abemaciclib_3_6_rep1						T47D_Abemaciclib_3_6_rep1		ACH-000147	T47D_BREAST	T47D_BREAST	ABEMACICLIB	DRUG			SRR5579503,SRR5579504	6	hours	3	micromolar				9606	Homo sapiens		SRS2211779	SRP107565													fasp.sra.ebi.ac.uk:/vol1/srr/SRR557/007/SRR5579507	144791524	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579507	ftp.sra.ebi.ac.uk/vol1/srr/SRR557/007/SRR5579507	a7ef83871082545c15a0d3517bd69417	public		GSE99116	Multiomics Profiling Establishes the Polypharmacology of FDA-Approved CDK4/6 Inhibitors and the Potential for Differential Clinical Activity.			SRA563064										ena								
